# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Wed Jun 30 20:25:26 2010
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 1600
0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	3749.9999999883	0.0000000000	0.0000000000	0.0000000000	4000.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0106666667	0.0100000000	320	179	0.0000000000	0.0000000000	40.0000000000	4.8862762250	1.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.0000000000	
#timeindex 1601
0.0000000000	0.0000000000	0.0000000000	0.0016432997	0.0000182382	0.9999986496	3757.9175706307	-19.9798764406	-6.1750285934	21.3117192949	4008.4508196615	-0.1081284465	0.0000000000	0.0000000000	0.0106666667	0.0100000000	320	179	-0.0000000000	0.0000000000	40.0850747470	4.8759183398	0.9999845164	-0.0053166592	-0.0016431795	0.0053166221	0.9999858663	-0.0000269747	
#timeindex 1602
0.0000000000	0.0000000000	0.0000000000	0.0031921185	-0.0000476755	0.9999949040	3767.5817478199	-38.2343898579	-12.0284514828	40.7837530446	4018.7743409380	0.0614107486	0.0000000000	0.0000000000	0.0106666667	0.0100000000	320	179	-0.0000000000	-0.0000000000	40.1898127909	4.8632265575	0.9999434148	-0.0101476833	-0.0031924379	0.0101477838	0.9999485098	0.0000152802	
#timeindex 1603
0.0000000000	0.0000000000	0.0000000000	0.0049618684	-0.0002219857	0.9999876652	3774.5409410184	-57.4295409491	-18.7417550269	61.2618591674	4026.2265354724	0.5897986165	0.0000000000	0.0000000000	0.0106666667	0.0100000000	320	179	-0.0000000000	0.0000000000	40.2669262276	4.8539243510	0.9998719498	-0.0152130254	-0.0049646713	0.0152139398	0.9998842506	0.0001464722	
#timeindex 1604
0.0000000000	0.0000000000	0.0000000000	0.0068886095	-0.0004839575	0.9999761561	3775.0835415925	-76.3257382162	-26.0426358934	81.4256233003	4026.8511216874	1.3879484125	0.0000000000	0.0000000000	0.0106666667	0.0100000000	320	179	-0.0000000000	-0.0000000000	40.2767451698	4.8527424424	0.9997718934	-0.0202136792	-0.0068969852	0.0202165351	0.9997955656	0.0003446029	
#timeindex 1605
